symbol,timeframe,ts,open,high,low,close,volume
ETH-USD,1h,1732424400,3418.04,3425.87,3402.03,3417.33,2849.00087659
ETH-USD,1h,1732428000,3417.33,3433.41,3405.0,3426.56,1824.12200814
ETH-USD,1h,1732431600,3426.56,3430.85,3413.09,3426.43,1280.05241993
ETH-USD,1h,1732435200,3426.22,3432.07,3392.96,3398.13,2022.96526786
ETH-USD,1h,1732438800,3398.12,3409.76,3391.89,3407.38,1449.95419128
ETH-USD,1h,1732442400,3407.38,3408.4,3363.9,3379.2,3147.11605266
ETH-USD,1h,1732446000,3379.19,3384.48,3344.18,3348.99,5016.0982358
ETH-USD,1h,1732449600,3348.84,3361.6,3286.25,3318.38,7536.85460936
ETH-USD,1h,1732453200,3318.16,3344.51,3308.19,3328.51,4360.88855586
ETH-USD,1h,1732456800,3327.98,3335.64,3286.98,3328.7,4735.85740889
ETH-USD,1h,1732460400,3328.77,3330.47,3293.58,3296.0,5597.23934631
ETH-USD,1h,1732464000,3296.0,3334.2,3289.0,3320.17,5333.89445384
ETH-USD,1h,1732467600,3320.16,3321.85,3299.94,3311.15,3634.49367081
ETH-USD,1h,1732471200,3311.16,3335.7,3307.68,3328.78,3519.16151326
ETH-USD,1h,1732474800,3328.78,3331.49,3312.0,3328.24,2216.13140568
ETH-USD,1h,1732478400,3328.25,3345.96,3323.0,3343.5,1963.33987085
ETH-USD,1h,1732482000,3343.31,3349.23,3333.53,3347.33,1920.09295808
ETH-USD,1h,1732485600,3347.33,3366.4,3340.75,3362.92,2980.14901183
ETH-USD,1h,1732489200,3362.68,3375.52,3354.03,3365.16,4668.09007931
ETH-USD,1h,1732492800,3365.17,3369.75,3339.24,3351.78,4161.72784005
ETH-USD,1h,1732496400,3351.72,3357.51,3304.11,3332.34,3134.94876935
ETH-USD,1h,1732500000,3331.98,3354.24,3331.37,3341.85,2610.99257313
ETH-USD,1h,1732503600,3341.85,3373.47,3341.21,3365.83,1908.13935068
ETH-USD,1h,1732507200,3366.15,3391.08,3364.35,3370.39,3632.91183095
ETH-USD,1h,1732510800,3370.19,3395.61,3369.94,3386.07,1718.59213094
ETH-USD,1h,1732514400,3385.98,3394.65,3379.12,3384.9,1760.21483226
ETH-USD,1h,1732518000,3384.95,3423.48,3373.94,3403.54,3212.13021977
ETH-USD,1h,1732521600,3403.19,3418.85,3400.22,3416.34,1820.01789896
ETH-USD,1h,1732525200,3415.88,3487.11,3413.61,3480.07,10736.71712362
ETH-USD,1h,1732528800,3480.07,3529.27,3463.91,3503.87,11743.3890817
ETH-USD,1h,1732532400,3503.6,3510.33,3456.4,3474.87,5724.91901802
ETH-USD,1h,1732536000,3474.87,3503.02,3472.15,3484.62,7431.70188167
ETH-USD,1h,1732539600,3484.87,3498.16,3451.36,3478.71,10454.3104765
ETH-USD,1h,1732543200,3478.87,3525.01,3403.67,3408.51,22667.62891331
ETH-USD,1h,1732546800,3408.64,3538.27,3348.26,3518.69,27712.11802689
ETH-USD,1h,1732550400,3518.68,3546.99,3460.33,3484.3,19313.32525426
ETH-USD,1h,1732554000,3484.37,3486.15,3424.61,3461.87,15446.22799362
ETH-USD,1h,1732557600,3461.88,3481.46,3437.68,3448.25,9923.05107729
ETH-USD,1h,1732561200,3448.24,3485.64,3430.01,3464.02,13584.81810874
ETH-USD,1h,1732564800,3464.03,3505.0,3456.92,3503.79,20932.44152387
ETH-USD,1h,1732568400,3503.48,3506.75,3415.98,3439.13,12389.06268778
ETH-USD,1h,1732572000,3439.06,3454.62,3362.9,3450.83,13422.00298894
ETH-USD,1h,1732575600,3450.83,3472.24,3409.35,3414.72,12430.74268538
ETH-USD,1h,1732579200,3414.64,3451.59,3395.68,3425.52,10121.51187604
ETH-USD,1h,1732582800,3425.53,3462.89,3422.77,3449.1,5265.73057447
ETH-USD,1h,1732586400,3449.1,3456.76,3437.88,3446.18,4482.13103824
ETH-USD,1h,1732590000,3446.19,3448.64,3422.46,3435.64,3660.37780136
ETH-USD,1h,1732593600,3435.59,3440.3,3416.22,3421.26,2406.37238359
ETH-USD,1h,1732597200,3421.25,3434.18,3410.75,3432.5,4073.05222953
ETH-USD,1h,1732600800,3432.96,3444.29,3418.34,3425.23,3789.0665451
ETH-USD,1h,1732604400,3425.37,3425.58,3383.02,3395.24,4321.767951
ETH-USD,1h,1732608000,3394.82,3398.09,3351.21,3372.94,9431.87479275
ETH-USD,1h,1732611600,3373.02,3391.14,3343.0,3357.8,5347.56465412
ETH-USD,1h,1732615200,3358.12,3368.56,3313.76,3316.48,9049.30944892
ETH-USD,1h,1732618800,3316.48,3330.66,3278.61,3323.16,11890.23503565
ETH-USD,1h,1732622400,3323.07,3340.0,3298.73,3311.14,8485.82084332
ETH-USD,1h,1732626000,3310.72,3334.38,3301.62,3309.44,5501.03410587
ETH-USD,1h,1732629600,3310.14,3362.63,3288.76,3345.82,11850.72960432
ETH-USD,1h,1732633200,3345.82,3354.96,3296.55,3297.05,9425.70376991
ETH-USD,1h,1732636800,3297.14,3340.0,3291.97,3337.43,5610.77340975
ETH-USD,1h,1732640400,3337.43,3338.27,3309.45,3327.87,6192.79319808
ETH-USD,1h,1732644000,3327.9,3332.74,3252.6,3283.58,10380.82520974
ETH-USD,1h,1732647600,3283.08,3301.33,3264.02,3301.02,7796.85554632
ETH-USD,1h,1732651200,3300.48,3331.36,3286.95,3321.61,11789.44392757
ETH-USD,1h,1732654800,3321.86,3330.23,3300.64,3322.19,5823.3319351
ETH-USD,1h,1732658400,3321.77,3343.52,3317.92,3324.47,3807.69454456
ETH-USD,1h,1732662000,3324.24,3332.2,3314.2,3323.67,2629.91469242
ETH-USD,1h,1732665600,3323.67,3344.34,3303.78,3307.54,3811.3328243
ETH-USD,1h,1732669200,3307.75,3345.24,3300.76,3340.75,3677.11109154
ETH-USD,1h,1732672800,3340.74,3365.14,3317.46,3363.0,4479.29819035
ETH-USD,1h,1732676400,3363.04,3370.7,3348.42,3359.72,2926.9435251
ETH-USD,1h,1732680000,3359.59,3433.68,3357.66,3400.0,8276.35849461
ETH-USD,1h,1732683600,3399.99,3413.07,3383.87,3398.8,3046.83220478
ETH-USD,1h,1732687200,3398.66,3444.28,3397.79,3426.18,4490.47547864
ETH-USD,1h,1732690800,3426.18,3436.73,3418.7,3423.55,2701.41333453
ETH-USD,1h,1732694400,3423.11,3437.89,3412.32,3421.56,3425.1459538
ETH-USD,1h,1732698000,3421.55,3423.46,3402.05,3412.03,2162.28150272
ETH-USD,1h,1732701600,3412.42,3484.92,3410.72,3455.48,5203.53734179
ETH-USD,1h,1732705200,3455.49,3467.54,3435.53,3460.84,2811.30734142
ETH-USD,1h,1732708800,3460.83,3483.9,3441.93,3477.51,5026.53232747
ETH-USD,1h,1732712400,3477.52,3505.82,3472.29,3505.67,10512.47798904
ETH-USD,1h,1732716000,3505.67,3531.38,3469.37,3522.68,18286.05741249
ETH-USD,1h,1732719600,3522.14,3575.0,3519.31,3556.1,23476.06623942
ETH-USD,1h,1732723200,3555.86,3578.78,3541.73,3560.27,15824.65322579
ETH-USD,1h,1732726800,3560.43,3573.84,3537.3,3564.36,11785.48217283
ETH-USD,1h,1732730400,3564.36,3598.0,3557.55,3590.06,15106.80497239
ETH-USD,1h,1732734000,3589.82,3617.12,3577.84,3595.36,19043.28037376
ETH-USD,1h,1732737600,3595.23,3636.56,3593.34,3629.32,18265.48427895
