symbol,timeframe,ts,open,high,low,close,volume
DOGE-USD,1h,1762506000,0.16619,0.16633,0.16379,0.16496,7907091.2
DOGE-USD,1h,1762509600,0.16495,0.16577,0.16368,0.16452,5089812.0
DOGE-USD,1h,1762513200,0.16449,0.16471,0.16207,0.16365,12068644.5
DOGE-USD,1h,1762516800,0.16367,0.16414,0.16022,0.1611,15667499.1
DOGE-USD,1h,1762520400,0.16109,0.16272,0.16048,0.16193,32933527.6
DOGE-USD,1h,1762524000,0.1619,0.16586,0.15948,0.16532,25390885.3
DOGE-USD,1h,1762527600,0.16535,0.17013,0.16394,0.1689,37498717.1
DOGE-USD,1h,1762531200,0.16888,0.17541,0.16823,0.17418,40153737.2
DOGE-USD,1h,1762534800,0.17418,0.17969,0.1732,0.17955,33522664.5
DOGE-USD,1h,1762538400,0.17956,0.18157,0.17873,0.17916,29339752.5
DOGE-USD,1h,1762542000,0.17918,0.18103,0.17807,0.18053,15537232.9
DOGE-USD,1h,1762545600,0.18052,0.1807,0.1789,0.18016,15988838.8
DOGE-USD,1h,1762549200,0.18017,0.18152,0.17986,0.18042,7827915.1
DOGE-USD,1h,1762552800,0.18045,0.18067,0.17953,0.18051,8770078.0
DOGE-USD,1h,1762556400,0.18052,0.18059,0.1783,0.17866,9031334.1
DOGE-USD,1h,1762560000,0.17865,0.18034,0.17726,0.17738,12488122.2
DOGE-USD,1h,1762563600,0.17735,0.18181,0.17718,0.18084,16878193.7
DOGE-USD,1h,1762567200,0.18082,0.18285,0.18037,0.18129,21827467.3
DOGE-USD,1h,1762570800,0.18129,0.18326,0.17964,0.17968,19809322.7
DOGE-USD,1h,1762574400,0.17968,0.18218,0.17968,0.18138,12977662.9
DOGE-USD,1h,1762578000,0.18139,0.18178,0.17852,0.17862,19717776.1
DOGE-USD,1h,1762581600,0.17864,0.18014,0.17752,0.17952,16286775.9
DOGE-USD,1h,1762585200,0.17951,0.18038,0.17799,0.18011,6346574.2
DOGE-USD,1h,1762588800,0.18009,0.18207,0.17907,0.18128,6631621.7
DOGE-USD,1h,1762592400,0.18126,0.18174,0.17963,0.18013,4124421.3
DOGE-USD,1h,1762596000,0.18015,0.18075,0.17984,0.18036,3154009.0
DOGE-USD,1h,1762599600,0.18035,0.18104,0.17844,0.17903,6519726.5
