symbol,timeframe,ts,open,high,low,close,volume
BTC-USD,1h,1752098400,110868.32,111474.79,110868.32,111430.26,337.39013359
BTC-USD,1h,1752102000,111429.89,111593.87,111267.79,111282.85,342.75382997
BTC-USD,1h,1752105600,111282.84,111383.48,110950.0,110950.01,194.65439079
BTC-USD,1h,1752109200,110950.01,111410.64,110922.25,111244.07,148.84338355
BTC-USD,1h,1752112800,111244.07,111620.8,111180.03,111269.41,186.49874402
BTC-USD,1h,1752116400,111269.41,111273.57,111041.6,111114.62,145.40034231
BTC-USD,1h,1752120000,111114.61,111239.85,111000.01,111200.95,154.98911872
BTC-USD,1h,1752123600,111200.93,111218.84,111000.0,111138.86,114.03007165
BTC-USD,1h,1752127200,111138.87,111370.38,111126.0,111284.26,150.39079766
BTC-USD,1h,1752130800,111280.46,111500.0,111178.5,111272.74,304.93166366
BTC-USD,1h,1752134400,111272.74,111450.0,111160.02,111272.6,143.15121949
BTC-USD,1h,1752138000,111272.59,111318.8,111057.02,111083.83,228.00947982
BTC-USD,1h,1752141600,111089.33,111166.5,110909.91,111137.06,227.27556075
BTC-USD,1h,1752145200,111137.05,111241.56,111021.81,111076.74,277.69006875
BTC-USD,1h,1752148800,111076.74,111076.74,110800.0,110906.56,212.94310971
BTC-USD,1h,1752152400,110906.56,111096.88,110541.87,110860.99,358.35791628
BTC-USD,1h,1752156000,110857.44,111390.41,110678.77,111318.3,418.50806895
BTC-USD,1h,1752159600,111318.3,111500.0,111031.46,111485.5,374.53038072
BTC-USD,1h,1752163200,111485.48,112817.0,111395.16,112737.45,1813.55594602
BTC-USD,1h,1752166800,112732.03,113923.99,112651.96,113808.4,1361.88630019
BTC-USD,1h,1752170400,113808.4,113840.77,113027.56,113491.02,715.3539715
BTC-USD,1h,1752174000,113490.24,113787.44,113190.88,113399.95,1223.97954142
BTC-USD,1h,1752177600,113404.43,113693.13,113361.33,113575.56,605.0149173
BTC-USD,1h,1752181200,113575.58,116842.0,113475.99,116478.62,2616.84697691
BTC-USD,1h,1752184800,116457.27,116499.99,115777.8,116029.8,606.12005053
BTC-USD,1h,1752188400,116029.8,116121.04,115664.02,116031.3,337.24540864
BTC-USD,1h,1752192000,116031.29,116103.17,115211.74,115600.47,301.21177854
BTC-USD,1h,1752195600,115595.24,116099.36,115512.54,115983.16,221.1916135
BTC-USD,1h,1752199200,115983.16,116827.84,115717.15,116698.11,387.76918482
BTC-USD,1h,1752202800,116699.01,116982.73,116407.14,116930.12,272.15443967
BTC-USD,1h,1752206400,116921.91,116961.34,116511.45,116939.66,291.89752744
BTC-USD,1h,1752210000,116944.22,118438.84,116944.21,117899.73,789.6930766
BTC-USD,1h,1752213600,117899.73,118442.88,117550.05,117679.58,369.17314493
BTC-USD,1h,1752217200,117685.25,118156.13,117499.0,117601.25,417.31211717
BTC-USD,1h,1752220800,117601.48,118218.98,117601.48,118028.29,320.58070558
BTC-USD,1h,1752224400,118028.28,118909.74,117928.68,118514.58,312.16528619
BTC-USD,1h,1752228000,118514.58,118518.91,117985.25,118029.37,412.40438957
BTC-USD,1h,1752231600,118029.38,118170.08,117616.5,117839.32,292.8358192
BTC-USD,1h,1752235200,117839.42,118303.73,117697.89,117898.7,224.59320421
BTC-USD,1h,1752238800,117898.62,118237.14,117246.21,118010.86,510.61125681
BTC-USD,1h,1752242400,118010.85,118199.99,117405.96,117901.0,585.52822985
BTC-USD,1h,1752246000,117895.04,117996.62,116739.82,116902.9,624.77652771
BTC-USD,1h,1752249600,116918.54,117493.0,116632.58,117442.21,541.61239947
BTC-USD,1h,1752253200,117442.21,117806.0,116904.0,117686.72,664.51898951
BTC-USD,1h,1752256800,117686.72,117807.79,117338.54,117750.39,523.16361048
BTC-USD,1h,1752260400,117750.39,118240.47,117479.23,118191.06,1031.33198968
BTC-USD,1h,1752264000,118191.07,118203.39,117734.75,117740.03,323.23333959
BTC-USD,1h,1752267600,117740.02,117958.06,117526.73,117679.68,292.0255256
BTC-USD,1h,1752271200,117679.67,117734.66,117187.73,117669.84,289.59610946
BTC-USD,1h,1752274800,117669.84,117738.15,117480.01,117582.16,117.50594042
BTC-USD,1h,1752278400,117582.16,117707.49,117151.87,117459.62,157.21028247
BTC-USD,1h,1752282000,117459.64,117801.97,117449.6,117692.01,142.43020711
BTC-USD,1h,1752285600,117694.64,117858.09,117616.73,117660.28,85.46447088
BTC-USD,1h,1752289200,117660.28,117910.0,117645.4,117838.46,96.37508683
BTC-USD,1h,1752292800,117838.72,117951.83,117636.19,117716.29,87.43921388
BTC-USD,1h,1752296400,117716.29,117781.94,117569.88,117744.28,66.20542935
BTC-USD,1h,1752300000,117744.27,118060.15,117708.36,117902.73,107.97542714
BTC-USD,1h,1752303600,117902.73,118130.31,117686.82,117797.06,64.54472865
BTC-USD,1h,1752307200,117797.05,118026.55,117772.13,117971.06,55.77057054
BTC-USD,1h,1752310800,117971.06,118244.51,117923.38,118207.02,80.41120741
BTC-USD,1h,1752314400,118207.01,118224.91,117911.92,118115.86,119.71791849
BTC-USD,1h,1752318000,118115.86,118159.49,117678.2,117870.35,179.47812088
BTC-USD,1h,1752321600,117873.88,117933.08,117341.66,117585.58,159.24150655
BTC-USD,1h,1752325200,117589.01,117632.34,117266.76,117551.39,87.09562447
BTC-USD,1h,1752328800,117551.4,117791.26,117345.07,117426.98,112.9251686
BTC-USD,1h,1752332400,117426.97,117517.94,116940.82,117154.27,171.77695676
BTC-USD,1h,1752336000,117153.9,117446.11,117086.83,117238.78,86.74612241
BTC-USD,1h,1752339600,117253.99,117629.36,117209.23,117517.49,92.25400708
BTC-USD,1h,1752343200,117517.49,117572.82,117402.13,117538.87,73.60315669
BTC-USD,1h,1752346800,117538.86,117696.68,117480.84,117606.56,65.25878778
BTC-USD,1h,1752350400,117606.55,117608.74,117065.3,117065.3,79.20616592
BTC-USD,1h,1752354000,117065.29,117624.05,117043.11,117529.33,96.99186919
BTC-USD,1h,1752357600,117534.22,117612.91,117340.15,117428.74,60.2398704
BTC-USD,1h,1752361200,117428.73,117523.86,117250.01,117472.65,69.36191308
BTC-USD,1h,1752364800,117472.65,117521.14,117286.87,117353.01,55.98769587
BTC-USD,1h,1752368400,117353.0,117697.18,117238.69,117587.38,101.27556677
BTC-USD,1h,1752372000,117587.39,117840.0,117435.22,117650.02,58.86387096
BTC-USD,1h,1752375600,117650.25,117881.39,117631.27,117797.77,67.69911246
BTC-USD,1h,1752379200,117797.58,117953.02,117723.25,117924.01,35.02123212
BTC-USD,1h,1752382800,117924.0,117967.02,117739.22,117806.28,38.87477277
BTC-USD,1h,1752386400,117806.28,118032.44,117784.16,117930.01,55.11821318
BTC-USD,1h,1752390000,117930.01,118110.82,117890.49,118043.07,46.69920383
BTC-USD,1h,1752393600,118043.06,118058.17,117795.08,117938.57,25.20079326
BTC-USD,1h,1752397200,117941.69,117961.07,117724.96,117778.51,26.51631124
BTC-USD,1h,1752400800,117778.51,117894.88,117771.83,117811.55,17.28835038
BTC-USD,1h,1752404400,117809.34,118154.99,117809.28,118130.41,86.55141753
BTC-USD,1h,1752408000,118130.41,118668.17,118007.47,118477.48,184.79813575
BTC-USD,1h,1752411600,118477.49,118800.0,118180.78,118653.36,139.62000918
BTC-USD,1h,1752415200,118653.34,119450.0,118396.5,118814.25,467.9768622
BTC-USD,1h,1752418800,118816.74,119178.91,118575.39,118716.69,163.80120314
BTC-USD,1h,1752422400,118720.64,119050.51,118536.38,118561.87,126.35294779
BTC-USD,1h,1752426000,118570.51,118900.99,118420.72,118747.7,125.66463723
BTC-USD,1h,1752429600,118752.45,119118.77,118626.19,119032.27,155.49309211
BTC-USD,1h,1752433200,119032.26,119500.0,118950.0,119011.9,399.92539385
BTC-USD,1h,1752436800,119003.28,119429.54,118864.48,119123.61,126.18413984
BTC-USD,1h,1752440400,119123.72,119128.35,118535.55,118711.09,219.80427045
BTC-USD,1h,1752444000,118711.09,118850.0,118290.28,118561.88,334.51675861
BTC-USD,1h,1752447600,118561.87,119251.67,118429.89,119130.81,401.80904088
BTC-USD,1h,1752451200,119130.81,119500.0,118974.39,119121.01,183.64342388
BTC-USD,1h,1752454800,119121.01,119288.51,118949.18,119138.56,166.74332749
BTC-USD,1h,1752458400,119138.56,120000.0,119000.0,119699.73,422.53831915
BTC-USD,1h,1752462000,119699.7,121400.0,119631.24,120781.98,1011.13254465
BTC-USD,1h,1752465600,120781.98,121466.0,120579.12,121418.09,362.4924423
BTC-USD,1h,1752469200,121418.09,122656.11,121150.97,122507.08,734.1852549
BTC-USD,1h,1752472800,122493.72,122510.44,122051.18,122156.56,241.95589986
BTC-USD,1h,1752476400,122150.2,123231.07,122118.01,122751.9,302.53431254
BTC-USD,1h,1752480000,122757.35,122807.37,122296.91,122603.6,237.22980936
BTC-USD,1h,1752483600,122593.08,122612.95,121900.0,122000.0,198.58387662
BTC-USD,1h,1752487200,122000.01,122183.72,121659.85,121915.75,263.86139678
BTC-USD,1h,1752490800,121915.72,121922.0,121321.12,121463.61,215.41626518
BTC-USD,1h,1752494400,121455.88,121975.6,121391.24,121937.3,220.62602695
BTC-USD,1h,1752498000,121926.09,122161.58,121173.09,121726.43,413.77039568
BTC-USD,1h,1752501600,121725.76,122026.2,120560.01,121157.84,1215.89153472
BTC-USD,1h,1752505200,121157.84,121187.06,119600.0,119867.12,1701.64171037
BTC-USD,1h,1752508800,119867.12,120308.76,119172.37,120283.97,1320.68321765
BTC-USD,1h,1752512400,120283.97,120544.49,119743.57,119900.0,714.64052793
BTC-USD,1h,1752516000,119899.99,120199.48,119620.01,119627.79,462.27499237
BTC-USD,1h,1752519600,119627.79,120129.76,119594.41,119945.25,1187.37795857
BTC-USD,1h,1752523200,119950.06,120484.31,119500.0,120186.93,571.76257863
BTC-USD,1h,1752526800,120186.94,120280.79,119850.01,120019.09,317.84239204
BTC-USD,1h,1752530400,120019.52,120331.36,119923.16,120055.2,689.39051715
BTC-USD,1h,1752534000,120057.2,120081.22,119781.61,119863.71,380.58082362
BTC-USD,1h,1752537600,119863.71,119973.3,119165.24,119524.55,447.59995402
BTC-USD,1h,1752541200,119524.55,119562.23,118358.26,118506.3,1728.40027058
BTC-USD,1h,1752544800,118503.34,118886.12,117795.87,118252.26,1534.39443066
BTC-USD,1h,1752548400,118250.41,118250.41,116830.74,117148.04,1090.85671617
BTC-USD,1h,1752552000,117148.03,117510.17,116250.0,117482.36,427.07052581
BTC-USD,1h,1752555600,117482.36,117761.08,116950.12,117304.62,359.13370962
BTC-USD,1h,1752559200,117306.37,117306.37,116722.86,117059.32,427.52053009
BTC-USD,1h,1752562800,117059.32,117258.52,116356.98,116762.15,1145.40890884
BTC-USD,1h,1752566400,116762.15,116853.51,116288.0,116749.1,562.88989588
BTC-USD,1h,1752570000,116749.12,117200.0,116697.05,116772.77,304.63712679
BTC-USD,1h,1752573600,116770.12,117200.0,116695.72,117005.92,497.1256193
BTC-USD,1h,1752577200,117014.07,117178.28,116309.0,117103.18,593.48704562
BTC-USD,1h,1752580800,117103.19,117464.49,116405.5,117179.87,467.25629896
BTC-USD,1h,1752584400,117179.93,118454.22,117133.38,118068.32,2127.85233643
BTC-USD,1h,1752588000,118068.37,118464.35,115697.37,115976.73,2453.3133592
BTC-USD,1h,1752591600,115982.91,116690.03,115753.74,116318.4,3539.20594719
BTC-USD,1h,1752595200,116318.4,117741.28,116296.3,117168.76,758.23344199
BTC-USD,1h,1752598800,117168.76,117498.96,117100.39,117355.31,1759.42445764
BTC-USD,1h,1752602400,117357.94,117375.61,116000.0,116696.85,1017.57799729
BTC-USD,1h,1752606000,116695.36,117194.56,116276.39,116410.21,967.30828333
BTC-USD,1h,1752609600,116409.42,116728.58,116194.03,116412.37,451.5998481
BTC-USD,1h,1752613200,116415.85,117598.38,116323.84,117568.44,396.51125132
BTC-USD,1h,1752616800,117568.43,117880.0,117249.45,117845.41,382.597398
BTC-USD,1h,1752620400,117845.4,117989.99,117516.36,117781.64,286.90820798
BTC-USD,1h,1752624000,117781.63,118200.0,117425.57,118135.0,231.83261609
BTC-USD,1h,1752627600,118135.0,118222.0,117599.97,117740.85,218.85968174
BTC-USD,1h,1752631200,117740.85,117788.39,117033.23,117337.45,208.3871224
BTC-USD,1h,1752634800,117337.46,117550.0,117232.32,117499.4,116.63211748
BTC-USD,1h,1752638400,117499.41,117729.36,117298.0,117624.67,96.39487196
BTC-USD,1h,1752642000,117624.67,118035.16,117624.67,117889.64,114.41787305
BTC-USD,1h,1752645600,117889.64,118351.67,117781.65,118305.0,116.26805092
BTC-USD,1h,1752649200,118305.0,118339.84,118078.97,118238.3,173.62560025
BTC-USD,1h,1752652800,118238.3,118801.72,118140.55,118725.8,140.1586068
BTC-USD,1h,1752656400,118725.81,119232.77,118713.48,119231.95,153.01940655
BTC-USD,1h,1752660000,119232.74,119320.0,118766.34,118777.43,174.25385929
BTC-USD,1h,1752663600,118773.27,118964.96,118688.62,118800.0,110.83428043
BTC-USD,1h,1752667200,118799.99,119112.0,118621.51,118650.69,147.28062264
BTC-USD,1h,1752670800,118650.69,118973.7,118195.89,118708.23,464.67250196
BTC-USD,1h,1752674400,118708.23,119333.19,118240.72,119097.52,483.53121204
BTC-USD,1h,1752678000,119106.7,119875.52,118383.38,119170.36,1167.02487399
